Timestamp,CO2 (ppm),PM2.5 (ppm),PM10 (ppm),TVOC (ppb),NO2 (ppm)
2025-09-28 17:21:15,660.6,6.6,11.0,80.9,0.013
2025-09-28 17:21:20,660.9,7.7,15.1,107.7,0.013
2025-09-28 17:21:25,652.0,9.9,17.0,112.8,0.023
2025-09-28 17:21:30,639.7,10.2,15.2,129.0,0.012
2025-09-28 17:21:35,656.5,6.0,11.9,88.2,0.017
2025-09-28 17:21:40,640.0,8.8,18.7,91.3,0.023
2025-09-28 17:21:45,641.1,8.9,16.6,93.8,0.027
2025-09-28 17:21:50,646.9,9.8,15.8,85.8,0.013
2025-09-28 17:21:55,659.1,9.4,18.2,123.8,0.020
2025-09-28 17:22:00,657.0,9.8,14.3,88.5,0.024
2025-09-28 17:22:05,647.5,10.1,18.2,75.7,0.027
2025-09-28 17:22:10,653.6,10.4,16.3,116.3,0.019
2025-09-28 17:22:15,643.4,8.7,17.0,89.4,0.023
2025-09-28 17:22:20,658.6,9.9,16.5,77.9,0.015
2025-09-28 17:22:25,648.2,9.9,18.5,83.5,0.027
2025-09-28 17:22:30,655.4,6.3,12.4,115.6,0.027
2025-09-28 17:22:35,655.0,10.5,14.1,112.8,0.025
2025-09-28 17:22:40,645.2,5.6,12.9,96.4,0.019
2025-09-28 17:22:45,646.2,8.6,17.9,123.2,0.015
2025-09-28 17:22:50,658.7,9.8,14.1,99.7,0.013
2025-09-28 17:22:55,638.3,10.4,17.0,92.3,0.020
2025-09-28 17:23:00,657.2,5.9,12.2,105.7,0.025
2025-09-28 17:23:05,657.6,7.5,16.7,120.3,0.023
2025-09-28 17:23:10,635.7,7.1,19.0,77.9,0.013
2025-09-28 17:23:15,664.0,10.3,18.0,101.8,0.014
2025-09-28 17:23:20,659.0,5.6,17.1,78.4,0.026
2025-09-28 17:23:25,635.7,8.6,17.1,90.2,0.018
2025-09-28 17:23:30,659.6,6.5,18.5,113.5,0.026
2025-09-28 17:23:35,649.1,6.7,12.5,121.9,0.017
2025-09-28 17:23:40,659.9,6.6,12.7,124.3,0.019
2025-09-28 17:23:45,639.2,9.5,11.8,123.9,0.015
2025-09-28 17:23:50,653.7,8.9,14.6,124.3,0.014
2025-09-28 17:23:55,641.2,9.2,11.7,123.2,0.015
2025-09-28 17:24:00,664.4,6.3,16.0,119.7,0.020
2025-09-28 17:24:05,640.5,8.1,16.9,102.3,0.019
2025-09-28 17:24:10,656.7,8.4,16.7,118.5,0.014
2025-09-28 17:24:15,638.6,9.7,12.7,119.6,0.014
2025-09-28 17:24:20,652.0,10.2,11.4,113.7,0.016
2025-09-28 17:24:25,648.4,6.1,18.7,75.1,0.028
2025-09-28 17:24:30,642.8,7.4,12.8,121.0,0.017
2025-09-28 17:24:35,657.8,8.6,15.0,99.3,0.018
2025-09-28 17:24:40,635.2,8.3,15.0,70.3,0.013
2025-09-28 17:24:45,652.7,9.1,11.9,70.1,0.016
2025-09-28 17:24:50,637.9,7.7,15.5,105.7,0.026
2025-09-28 17:24:55,646.7,9.6,13.7,78.3,0.014
2025-09-28 17:25:00,661.0,9.7,11.8,79.6,0.021
2025-09-28 17:25:05,652.1,6.9,11.2,89.7,0.017
2025-09-28 17:25:10,651.0,8.4,12.7,75.6,0.016
2025-09-28 17:25:15,652.7,8.4,13.4,72.8,0.023
2025-09-28 17:25:20,636.8,7.4,12.8,84.4,0.025
2025-09-28 17:25:25,658.7,8.0,12.9,118.1,0.018
2025-09-28 17:25:30,638.6,9.6,14.2,78.4,0.024
2025-09-28 17:25:35,656.2,9.3,12.6,75.9,0.021
2025-09-28 17:25:40,659.6,8.5,12.1,73.2,0.013
2025-09-28 17:25:45,648.2,9.5,11.2,115.9,0.017
2025-09-28 17:25:50,652.6,8.7,13.2,97.1,0.015
2025-09-28 17:25:55,635.9,6.3,14.8,95.7,0.018
2025-09-28 17:26:00,643.7,6.3,17.5,107.8,0.023
2025-09-28 17:26:05,651.5,8.5,15.3,74.0,0.027
2025-09-28 17:26:10,655.9,9.6,14.1,83.9,0.027
2025-09-28 17:26:15,660.6,10.4,17.5,78.6,0.018
2025-09-28 17:26:20,654.7,10.0,17.8,117.6,0.019
2025-09-28 17:26:25,645.7,6.1,14.4,75.9,0.027
2025-09-28 17:26:30,637.0,9.9,16.3,103.9,0.026
2025-09-28 17:26:35,640.0,6.6,18.4,125.7,0.027
2025-09-28 17:26:40,642.0,6.0,15.4,78.7,0.025
2025-09-28 17:26:45,652.1,5.9,17.6,90.4,0.013
2025-09-28 17:26:50,648.0,7.3,11.6,71.0,0.020
2025-09-28 17:26:55,661.8,8.7,12.4,82.6,0.016
2025-09-28 17:27:00,658.1,6.1,14.8,96.7,0.015
2025-09-28 17:27:05,646.4,6.9,16.0,90.0,0.026
2025-09-28 17:27:10,658.6,7.2,11.7,92.1,0.012
2025-09-28 17:27:15,636.5,6.4,13.8,109.7,0.027
2025-09-28 17:27:20,662.3,7.9,17.3,127.7,0.024
2025-09-28 17:27:25,660.8,10.2,14.5,76.5,0.028
2025-09-28 17:27:30,655.9,8.3,12.8,92.0,0.023
2025-09-28 17:27:35,642.3,8.4,15.9,119.9,0.026
2025-09-28 17:27:40,657.5,6.1,11.4,97.3,0.016
2025-09-28 17:27:45,638.7,6.1,15.3,101.4,0.016
2025-09-28 17:27:50,640.8,7.2,15.2,106.5,0.027
2025-09-28 17:27:55,655.7,9.2,13.2,75.3,0.026
2025-09-28 17:28:00,638.2,9.0,14.7,90.3,0.015
2025-09-28 17:28:05,663.0,9.4,18.7,105.9,0.026
2025-09-28 17:28:10,653.0,6.4,15.7,114.0,0.027
2025-09-28 17:28:15,649.8,10.0,16.3,106.3,0.017
2025-09-28 17:28:20,643.5,8.7,16.5,86.2,0.019
2025-09-28 17:28:25,635.4,8.2,17.6,83.2,0.026
2025-09-28 17:28:30,645.8,8.1,18.8,117.2,0.014
2025-09-28 17:28:35,659.0,10.4,18.3,81.8,0.015
2025-09-28 17:28:40,656.0,8.0,15.1,126.3,0.024
2025-09-28 17:28:45,636.3,8.1,12.1,123.2,0.025
2025-09-28 17:28:50,664.4,8.0,14.7,100.0,0.014
2025-09-28 17:28:55,647.9,7.4,11.4,97.3,0.023
2025-09-28 17:29:00,653.7,8.1,12.0,89.3,0.013
2025-09-28 17:29:05,663.8,9.5,15.3,127.3,0.018
2025-09-28 17:29:10,645.6,8.8,12.3,78.5,0.027
2025-09-28 17:29:15,652.5,5.8,12.2,115.9,0.017
2025-09-28 17:29:20,657.8,8.6,14.1,118.4,0.026
2025-09-28 17:29:25,652.3,6.9,17.0,83.0,0.018
2025-09-28 17:29:30,636.7,6.3,13.7,104.4,0.019
2025-09-28 17:29:35,649.2,6.2,16.9,117.4,0.025
2025-09-28 17:29:40,642.0,6.8,18.9,103.8,0.015
2025-09-28 17:29:45,654.0,10.1,15.4,98.5,0.017
2025-09-28 17:29:50,640.6,10.1,17.8,92.0,0.026
2025-09-28 17:29:55,646.0,6.9,11.3,101.7,0.020
2025-09-28 17:30:00,650.6,10.4,11.5,116.7,0.016
2025-09-28 17:30:05,656.6,9.1,17.8,101.7,0.016
2025-09-28 17:30:10,660.9,7.0,18.1,102.2,0.021
2025-09-28 17:30:15,641.8,8.3,12.5,79.1,0.028
2025-09-28 17:30:20,636.1,5.7,13.8,102.8,0.020
2025-09-28 17:30:25,645.5,8.2,16.0,103.2,0.022
2025-09-28 17:30:30,658.6,9.4,12.1,82.2,0.014
2025-09-28 17:30:35,661.7,6.2,16.6,127.0,0.012
2025-09-28 17:30:40,660.5,9.8,13.7,128.5,0.021
2025-09-28 17:30:45,637.0,10.4,17.7,104.6,0.020
2025-09-28 17:30:50,648.4,9.3,15.4,84.4,0.027
2025-09-28 17:30:55,660.4,8.1,17.0,81.4,0.025
2025-09-28 17:31:00,658.4,8.0,11.4,129.3,0.019
2025-09-28 17:31:05,646.9,8.0,15.6,127.0,0.019
2025-09-28 17:31:10,665.1,7.8,16.5,77.6,0.027
2025-09-28 17:31:15,644.2,6.0,14.5,70.2,0.014
2025-09-28 17:31:20,640.9,9.4,12.3,116.8,0.013
2025-09-28 17:31:25,641.7,9.1,14.9,116.7,0.025
2025-09-28 17:31:30,651.4,8.0,17.3,114.7,0.027
2025-09-28 17:31:35,646.3,6.5,13.4,83.2,0.021
2025-09-28 17:31:40,649.8,9.7,17.3,107.7,0.022
2025-09-28 17:31:45,661.5,8.6,18.0,74.3,0.024
2025-09-28 17:31:50,638.9,10.1,11.5,121.3,0.026
2025-09-28 17:31:55,641.0,6.6,11.1,78.3,0.015
2025-09-28 17:32:00,664.6,9.3,16.4,97.8,0.023
2025-09-28 17:32:05,664.3,9.8,14.0,123.3,0.025
2025-09-28 17:32:10,648.5,5.7,18.1,79.5,0.022
2025-09-28 17:32:15,651.4,6.1,13.0,102.7,0.024
2025-09-28 17:32:20,657.0,8.1,15.8,113.7,0.017
2025-09-28 17:32:25,656.5,7.5,18.5,127.2,0.019
2025-09-28 17:32:30,658.6,8.8,17.4,82.7,0.012
2025-09-28 17:32:35,643.3,9.5,12.2,103.2,0.025
2025-09-28 17:32:40,640.9,10.5,18.6,112.2,0.023
2025-09-28 17:32:45,651.6,10.1,12.4,75.6,0.024
2025-09-28 17:32:50,653.3,8.4,12.0,126.2,0.023
2025-09-28 17:32:55,641.8,9.3,17.2,85.1,0.022
2025-09-28 17:33:00,637.4,7.9,15.4,109.5,0.017
2025-09-28 17:33:05,658.8,7.5,13.9,74.6,0.017
2025-09-28 17:33:10,639.7,8.3,12.3,83.0,0.019
2025-09-28 17:33:15,650.2,8.7,14.0,129.2,0.027
2025-09-28 17:33:20,657.4,9.6,17.2,102.0,0.026
2025-09-28 17:33:25,649.8,8.1,18.9,129.8,0.023
2025-09-28 17:33:30,661.3,9.7,18.1,98.3,0.021
2025-09-28 17:33:35,646.0,5.7,17.6,110.9,0.013
2025-09-28 17:33:40,657.2,5.7,15.9,113.4,0.025
2025-09-28 17:33:45,639.9,7.2,17.0,79.0,0.015
2025-09-28 17:33:50,644.9,8.2,17.6,70.5,0.013
2025-09-28 17:33:55,663.5,7.6,15.9,108.8,0.020
2025-09-28 17:34:00,637.1,6.9,13.3,114.4,0.027
2025-09-28 17:34:05,640.2,6.6,12.9,129.8,0.023
2025-09-28 17:34:10,647.4,5.6,14.4,104.3,0.015
2025-09-28 17:34:15,663.6,6.6,17.2,73.1,0.028
2025-09-28 17:34:20,659.8,9.3,16.8,129.3,0.025
2025-09-28 17:34:25,654.5,8.5,13.0,72.3,0.020
2025-09-28 17:34:30,646.7,7.2,15.9,100.5,0.028
2025-09-28 17:34:35,662.7,7.1,18.5,110.8,0.027
2025-09-28 17:34:40,637.7,7.2,14.0,76.8,0.014
2025-09-28 17:34:45,659.2,6.7,18.1,92.3,0.021
2025-09-28 17:34:50,661.8,10.2,17.2,85.1,0.023
2025-09-28 17:34:55,659.7,10.2,17.6,124.3,0.022
2025-09-28 17:35:00,648.5,9.9,17.2,113.1,0.021
2025-09-28 17:35:05,665.6,7.8,18.6,108.9,0.027
2025-09-28 17:35:10,648.0,9.3,12.9,124.8,0.025
2025-09-28 17:35:15,643.4,6.9,18.2,73.2,0.024
2025-09-28 17:35:20,646.4,7.4,14.6,81.0,0.017
2025-09-28 17:35:25,655.7,9.5,19.0,129.9,0.018
2025-09-28 17:35:30,665.0,6.3,13.2,93.9,0.020
2025-09-28 17:35:35,663.3,9.6,15.4,121.4,0.025
2025-09-28 17:35:40,663.3,9.4,13.9,117.4,0.028
2025-09-28 17:35:45,656.4,6.1,11.6,109.8,0.014
2025-09-28 17:35:50,653.9,5.7,15.1,81.4,0.025
2025-09-28 17:35:55,639.4,8.7,15.1,109.8,0.013
2025-09-28 17:36:00,638.9,5.8,11.1,107.6,0.015
2025-09-28 17:36:05,651.1,5.8,15.1,95.1,0.019
2025-09-28 17:36:10,656.4,10.4,15.6,85.2,0.014
2025-09-28 17:36:15,660.2,7.7,17.8,87.3,0.019
2025-09-28 17:36:20,650.0,9.7,12.7,113.7,0.023
2025-09-28 17:36:25,644.1,6.4,11.2,117.6,0.013
2025-09-28 17:36:30,654.4,8.2,15.0,125.2,0.020
2025-09-28 17:36:35,637.5,8.2,14.3,109.5,0.014
2025-09-28 17:36:40,659.9,9.3,17.7,73.8,0.016
2025-09-28 17:36:45,657.0,5.6,17.1,129.8,0.025
2025-09-28 17:36:50,652.4,9.2,13.3,72.2,0.021
2025-09-28 17:36:55,648.4,7.3,15.9,127.3,0.013
2025-09-28 17:37:00,647.2,7.0,15.3,124.5,0.018
2025-09-28 17:37:05,658.7,7.0,16.9,99.8,0.014
2025-09-28 17:37:10,663.8,6.3,19.0,103.9,0.019
2025-09-28 17:37:15,639.2,7.9,11.4,95.9,0.025
2025-09-28 17:37:20,644.1,6.6,15.0,100.4,0.012
2025-09-28 17:37:25,649.6,7.0,18.3,114.4,0.014
2025-09-28 17:37:30,666.9,5.9,16.6,91.1,0.024
2025-09-28 17:37:35,646.9,8.2,16.4,99.2,0.019
2025-09-28 17:37:40,648.1,8.5,11.0,108.4,0.014
2025-09-28 17:37:45,656.0,9.2,12.8,109.5,0.017
2025-09-28 17:37:50,638.8,10.0,12.4,90.8,0.014
2025-09-28 17:37:55,662.5,7.6,14.2,102.0,0.018
2025-09-28 17:38:00,655.1,8.9,12.0,117.4,0.025
2025-09-28 17:38:05,662.6,8.3,14.2,71.4,0.020
2025-09-28 17:38:10,658.3,6.6,17.0,127.7,0.021
2025-09-28 17:38:15,659.1,9.1,16.2,98.6,0.017
2025-09-28 17:38:20,652.7,9.5,14.3,89.4,0.019
2025-09-28 17:38:25,660.2,6.2,18.1,97.9,0.016
2025-09-28 17:38:30,665.5,8.8,12.5,83.3,0.027
2025-09-28 17:38:35,667.0,5.9,13.2,76.2,0.015
2025-09-28 17:38:40,642.3,7.8,18.6,102.9,0.017
2025-09-28 17:38:45,662.5,10.1,14.9,106.9,0.027
2025-09-28 17:38:50,650.4,6.9,16.3,94.2,0.027
2025-09-28 17:38:55,641.7,6.9,18.7,94.6,0.016
2025-09-28 17:39:00,649.7,5.7,12.4,111.0,0.025
2025-09-28 17:39:05,649.1,6.2,14.5,89.8,0.014
2025-09-28 17:39:10,650.0,7.8,17.2,129.4,0.021
2025-09-28 17:39:15,647.6,8.3,18.4,126.0,0.026
2025-09-28 17:39:20,647.7,10.5,16.5,114.3,0.026
2025-09-28 17:39:25,656.4,5.7,13.2,96.2,0.015
2025-09-28 17:39:30,666.2,10.3,14.4,104.4,0.019
2025-09-28 17:39:35,660.3,6.0,18.8,93.7,0.014
2025-09-28 17:39:40,661.4,10.1,16.0,74.5,0.015
2025-09-28 17:39:45,666.1,7.2,15.3,88.3,0.027
2025-09-28 17:39:50,656.5,8.9,13.5,97.4,0.016
2025-09-28 17:39:55,641.9,8.0,12.2,85.0,0.017
2025-09-28 17:40:00,665.8,6.3,12.7,78.5,0.013
2025-09-28 17:40:05,658.1,9.2,17.0,108.3,0.014
2025-09-28 17:40:10,652.4,6.5,16.9,106.7,0.017
2025-09-28 17:40:15,662.2,7.6,12.2,79.0,0.024
2025-09-28 17:40:20,642.2,9.0,17.6,108.3,0.014
2025-09-28 17:40:25,658.5,7.1,18.6,112.7,0.016
2025-09-28 17:40:30,652.3,8.3,14.8,105.4,0.013
2025-09-28 17:40:35,639.3,6.8,11.2,127.2,0.025
2025-09-28 17:40:40,663.9,10.4,11.5,88.8,0.018
2025-09-28 17:40:45,655.5,6.9,12.3,86.2,0.021
2025-09-28 17:40:50,655.8,5.7,18.8,110.0,0.027
2025-09-28 17:40:55,651.8,7.4,12.7,105.5,0.023
2025-09-28 17:41:00,646.3,6.3,16.5,77.3,0.022
2025-09-28 17:41:05,666.5,8.0,14.0,118.6,0.013
2025-09-28 17:41:10,667.9,8.1,12.4,70.9,0.015
2025-09-28 17:41:15,667.5,5.9,17.7,122.4,0.027
2025-09-28 17:41:20,644.2,9.9,15.1,111.7,0.015
2025-09-28 17:41:25,658.5,10.3,12.1,123.3,0.017
2025-09-28 17:41:30,644.8,5.5,19.0,108.7,0.014
2025-09-28 17:41:35,656.3,8.7,18.2,94.1,0.013
2025-09-28 17:41:40,649.2,8.1,11.8,116.4,0.018
2025-09-28 17:41:45,664.0,9.6,13.9,116.6,0.024
2025-09-28 17:41:50,653.5,5.8,15.1,73.6,0.016
2025-09-28 17:41:55,647.1,6.5,14.8,93.7,0.023
2025-09-28 17:42:00,659.9,7.9,18.8,129.7,0.023
2025-09-28 17:42:05,650.6,6.5,12.7,126.0,0.026
2025-09-28 17:42:10,663.4,6.8,11.5,86.3,0.018
2025-09-28 17:42:15,651.0,7.0,18.6,89.5,0.025
2025-09-28 17:42:20,659.5,8.0,11.9,103.3,0.025
2025-09-28 17:42:25,658.3,9.5,18.6,112.6,0.024
2025-09-28 17:42:30,666.5,9.1,14.2,102.8,0.020
2025-09-28 17:42:35,664.8,5.6,14.5,83.7,0.020
2025-09-28 17:42:40,660.7,10.2,17.9,100.1,0.024
2025-09-28 17:42:45,645.4,6.2,11.6,112.0,0.017
2025-09-28 17:42:50,662.6,5.9,13.8,105.8,0.022
2025-09-28 17:42:55,645.5,8.5,17.0,117.8,0.025
2025-09-28 17:43:00,646.6,6.9,18.1,91.9,0.013
2025-09-28 17:43:05,656.2,7.4,11.1,106.7,0.016
2025-09-28 17:43:10,647.9,7.1,16.7,72.2,0.019
2025-09-28 17:43:15,669.8,6.9,18.4,102.8,0.024
2025-09-28 17:43:20,657.6,7.0,11.7,125.9,0.018
2025-09-28 17:43:25,644.8,8.7,18.7,121.6,0.014
2025-09-28 17:43:30,654.8,7.9,17.0,127.1,0.024
2025-09-28 17:43:35,648.6,6.2,17.1,126.5,0.018
2025-09-28 17:43:40,640.7,6.5,18.8,94.6,0.024
2025-09-28 17:43:45,642.3,8.9,15.9,91.5,0.026
2025-09-28 17:43:50,664.6,9.6,14.6,111.5,0.014
2025-09-28 17:43:55,669.6,5.7,12.3,97.6,0.022
2025-09-28 17:44:00,643.9,7.5,16.5,74.2,0.016
2025-09-28 17:44:05,644.1,8.2,17.0,97.4,0.014
2025-09-28 17:44:10,657.8,7.5,13.0,78.2,0.022
2025-09-28 17:44:15,643.0,9.3,17.9,97.3,0.017
2025-09-28 17:44:20,669.6,10.0,13.2,129.5,0.018
2025-09-28 17:44:25,659.1,9.4,14.3,115.5,0.023
2025-09-28 17:44:30,657.0,6.4,12.8,114.3,0.015
2025-09-28 17:44:35,656.4,10.2,14.4,73.7,0.020
2025-09-28 17:44:40,643.8,10.1,13.7,110.0,0.018
2025-09-28 17:44:45,655.5,8.6,18.9,73.5,0.023
2025-09-28 17:44:50,654.9,9.3,12.6,81.1,0.019
2025-09-28 17:44:55,643.7,6.6,18.1,82.5,0.027
2025-09-28 17:45:00,645.6,6.0,15.3,80.9,0.019
2025-09-28 17:45:05,665.6,8.4,17.2,95.9,0.015
2025-09-28 17:45:10,644.1,9.3,15.3,113.9,0.026
2025-09-28 17:45:15,658.3,8.5,15.2,83.3,0.014
2025-09-28 17:45:20,670.8,9.2,11.0,123.5,0.027
2025-09-28 17:45:25,650.5,6.0,16.9,105.5,0.018
2025-09-28 17:45:30,670.4,8.8,18.3,96.8,0.024
2025-09-28 17:45:35,661.7,8.0,12.7,82.2,0.026
2025-09-28 17:45:40,649.0,8.4,14.8,101.6,0.027
2025-09-28 17:45:45,642.8,6.6,18.6,78.2,0.028
2025-09-28 17:45:50,652.9,8.4,16.7,91.3,0.023
2025-09-28 17:45:55,661.0,9.2,16.4,101.1,0.013
2025-09-28 17:46:00,657.1,5.6,12.9,116.1,0.015
2025-09-28 17:46:05,663.1,9.0,11.6,104.7,0.021
2025-09-28 17:46:10,655.3,6.7,17.8,102.1,0.027
2025-09-28 17:46:15,663.0,8.8,17.1,100.5,0.019
2025-09-28 17:46:20,671.7,8.5,13.0,115.6,0.021
2025-09-28 17:46:25,665.2,7.3,15.6,74.0,0.019
2025-09-28 17:46:30,664.0,9.1,16.2,76.7,0.018
2025-09-28 17:46:35,670.5,7.7,13.8,128.7,0.018
2025-09-28 17:46:40,651.8,6.6,11.9,85.6,0.012
2025-09-28 17:46:45,671.8,8.2,15.5,121.2,0.017
2025-09-28 17:46:50,651.1,8.5,14.1,83.0,0.016
2025-09-28 17:46:55,651.1,7.3,15.3,122.0,0.014
2025-09-28 17:47:00,667.1,8.5,16.5,76.2,0.028
2025-09-28 17:47:05,671.7,10.1,15.6,91.6,0.027
2025-09-28 17:47:10,646.4,10.4,13.9,92.6,0.025
2025-09-28 17:47:15,669.8,6.6,13.7,125.4,0.025
2025-09-28 17:47:20,650.6,8.4,13.2,85.3,0.015
2025-09-28 17:47:25,660.0,6.9,15.1,114.0,0.021
2025-09-28 17:47:30,647.3,10.3,15.5,76.0,0.025
2025-09-28 17:47:35,645.0,7.7,12.3,92.7,0.017
2025-09-28 17:47:40,650.7,6.9,14.1,100.2,0.017
2025-09-28 17:47:45,666.5,9.7,14.8,72.0,0.024
2025-09-28 17:47:50,652.1,8.6,13.4,90.9,0.024
2025-09-28 17:47:55,648.2,7.4,15.5,72.6,0.026
2025-09-28 17:48:00,643.6,7.9,15.1,106.1,0.023
2025-09-28 17:48:05,662.4,6.5,13.5,85.8,0.013
2025-09-28 17:48:10,666.7,6.3,15.1,85.6,0.019
2025-09-28 17:48:15,643.5,9.5,14.5,78.0,0.023
2025-09-28 17:48:20,652.3,10.0,11.1,108.1,0.013
2025-09-28 17:48:25,667.3,6.9,14.7,70.0,0.023
2025-09-28 17:48:30,664.3,9.1,12.2,118.1,0.013
2025-09-28 17:48:35,653.8,5.6,17.3,89.1,0.025
2025-09-28 17:48:40,659.2,10.3,13.4,79.5,0.018
2025-09-28 17:48:45,666.8,8.6,16.3,99.3,0.018
2025-09-28 17:48:50,649.3,6.6,11.5,94.8,0.019
2025-09-28 17:48:55,669.4,8.0,16.5,118.6,0.017
2025-09-28 17:49:00,669.3,10.3,16.0,112.6,0.020
2025-09-28 17:49:05,670.7,6.0,16.1,120.6,0.023
2025-09-28 17:49:10,647.0,8.8,14.0,127.6,0.023
2025-09-28 17:49:15,652.9,8.0,13.8,88.5,0.014
2025-09-28 17:49:20,662.6,6.3,14.8,91.9,0.028
2025-09-28 17:49:25,650.4,9.3,16.5,126.2,0.024
2025-09-28 17:49:30,658.2,5.8,12.8,121.9,0.023
2025-09-28 17:49:35,644.6,7.7,11.4,80.7,0.017
2025-09-28 17:49:40,648.4,8.6,11.9,82.6,0.015
2025-09-28 17:49:45,665.0,8.4,12.0,129.1,0.022
2025-09-28 17:49:50,664.9,9.7,14.9,80.0,0.019
2025-09-28 17:49:55,660.3,7.6,17.2,84.5,0.018
2025-09-28 17:50:00,663.4,6.4,15.2,98.8,0.016
2025-09-28 17:50:05,674.3,9.8,13.1,98.7,0.024
2025-09-28 17:50:10,657.7,9.5,17.7,78.7,0.022
2025-09-28 17:50:15,649.6,5.6,17.1,90.5,0.021
2025-09-28 17:50:20,656.8,7.5,14.6,101.0,0.027
2025-09-28 17:50:25,655.1,7.8,16.6,92.0,0.021
2025-09-28 17:50:30,651.8,6.5,13.3,112.5,0.021
2025-09-28 17:50:35,664.9,8.3,15.7,75.7,0.014
2025-09-28 17:50:40,661.9,9.8,15.6,82.0,0.022
2025-09-28 17:50:45,646.8,7.8,11.2,83.2,0.017
2025-09-28 17:50:50,667.9,6.3,17.1,93.3,0.025
2025-09-28 17:50:55,649.5,10.5,18.5,113.7,0.022
2025-09-28 17:51:00,653.8,9.3,14.2,122.3,0.019
2025-09-28 17:51:05,670.8,10.2,11.3,77.1,0.014
2025-09-28 17:51:10,665.0,8.4,17.0,111.6,0.013
2025-09-28 17:51:15,674.2,8.4,19.0,84.4,0.020
2025-09-28 17:51:20,648.3,6.7,14.5,124.3,0.020
2025-09-28 17:51:25,648.4,5.7,16.6,76.2,0.016
2025-09-28 17:51:30,653.0,6.5,14.6,121.0,0.015
2025-09-28 17:51:35,654.6,10.0,19.0,111.6,0.015
2025-09-28 17:51:40,657.3,7.8,12.3,116.0,0.016
2025-09-28 17:51:45,656.7,8.7,11.5,74.2,0.025
2025-09-28 17:51:50,647.9,6.8,16.9,74.6,0.025
2025-09-28 17:51:55,649.8,8.4,13.6,104.7,0.017
2025-09-28 17:52:00,672.2,8.6,13.7,103.0,0.026
2025-09-28 17:52:05,666.0,10.2,15.7,120.1,0.028
2025-09-28 17:52:10,651.8,10.0,15.6,84.4,0.014
2025-09-28 17:52:15,655.4,10.1,16.9,87.8,0.023
2025-09-28 17:52:20,667.5,6.9,17.4,96.7,0.022
2025-09-28 17:52:25,658.0,9.3,19.0,110.2,0.020
2025-09-28 17:52:30,664.2,9.8,13.2,82.8,0.026
2025-09-28 17:52:35,654.1,5.6,11.7,88.5,0.014
2025-09-28 17:52:40,655.1,9.5,16.1,95.6,0.021
2025-09-28 17:52:45,651.4,9.7,15.7,89.6,0.027
2025-09-28 17:52:50,662.2,8.9,16.7,88.5,0.025
2025-09-28 17:52:55,651.5,8.0,12.9,72.0,0.026
2025-09-28 17:53:00,661.4,10.4,16.2,94.3,0.023
2025-09-28 17:53:05,655.0,8.6,18.3,105.6,0.018
2025-09-28 17:53:10,672.3,6.6,14.3,85.0,0.016
2025-09-28 17:53:15,647.7,10.1,16.7,83.3,0.018
2025-09-28 17:53:20,658.2,9.6,14.3,129.2,0.023
2025-09-28 17:53:25,665.6,7.4,16.4,129.3,0.026
2025-09-28 17:53:30,650.8,5.5,12.2,129.1,0.013
2025-09-28 17:53:35,652.7,8.6,11.9,97.7,0.024
2025-09-28 17:53:40,660.6,6.6,17.2,116.1,0.017
2025-09-28 17:53:45,663.6,5.8,15.5,72.7,0.026
2025-09-28 17:53:50,651.4,6.7,15.8,87.4,0.023
2025-09-28 17:53:55,647.1,7.3,18.5,119.0,0.026
2025-09-28 17:54:00,674.7,5.8,12.5,73.8,0.012
2025-09-28 17:54:05,665.0,7.0,18.3,116.1,0.019
2025-09-28 17:54:10,673.2,10.1,16.8,118.6,0.022
2025-09-28 17:54:15,671.3,8.4,14.4,100.7,0.016
2025-09-28 17:54:20,660.6,9.1,18.3,103.1,0.019
2025-09-28 17:54:25,649.0,6.7,17.9,116.0,0.012
2025-09-28 17:54:30,651.0,7.6,18.6,86.7,0.022
2025-09-28 17:54:35,670.3,6.2,16.5,90.1,0.016
2025-09-28 17:54:40,649.3,9.3,18.3,103.8,0.016
2025-09-28 17:54:45,667.4,9.5,17.4,107.3,0.018
2025-09-28 17:54:50,674.4,10.3,14.0,100.0,0.024
2025-09-28 17:54:55,671.4,6.7,11.8,105.8,0.017
2025-09-28 17:55:00,660.5,9.0,13.9,110.1,0.016
2025-09-28 17:55:05,675.8,10.1,17.2,112.5,0.014
2025-09-28 17:55:10,648.4,8.5,13.2,82.4,0.027
2025-09-28 17:55:15,652.3,7.6,18.9,72.9,0.017
2025-09-28 17:55:20,659.4,7.9,13.4,103.5,0.027
2025-09-28 17:55:25,678.2,10.3,17.5,81.2,0.019
2025-09-28 17:55:30,678.3,9.0,14.0,96.9,0.017
2025-09-28 17:55:35,652.2,7.5,14.9,123.2,0.018
2025-09-28 17:55:40,662.0,5.9,16.6,70.4,0.021
2025-09-28 17:55:45,672.4,10.4,12.8,90.1,0.015
2025-09-28 17:55:50,670.4,8.9,13.6,120.4,0.028
2025-09-28 17:55:55,670.0,8.4,19.0,84.1,0.015
2025-09-28 17:56:00,661.5,10.2,14.7,85.0,0.012
2025-09-28 17:56:05,663.5,9.4,15.3,77.4,0.025
2025-09-28 17:56:10,654.5,5.5,11.2,90.8,0.025
2025-09-28 17:56:15,668.6,7.7,12.7,121.2,0.015
2025-09-28 17:56:20,671.8,8.4,13.6,82.7,0.022
